,Module,Features,GeneName,CellType
499,BcellM10,ENSG00000144713,RPL32,Bcell
500,BcellM10,ENSG00000012232,EXTL3,Bcell
501,BcellM10,ENSG00000175806,MSRA,Bcell
502,BcellM10,ENSG00000212123,PRR22,Bcell
503,BcellM10,ENSG00000126461,SCAF1,Bcell
504,BcellM10,ENSG00000104320,NBN,Bcell
505,BcellM10,ENSG00000168273,SMIM4,Bcell
506,BcellM10,ENSG00000242472,IGHJ5,Bcell
507,BcellM10,ENSG00000137880,GCHFR,Bcell
508,BcellM10,ENSG00000167118,URM1,Bcell
509,BcellM10,ENSG00000007202,KIAA0100,Bcell
510,BcellM10,ENSG00000147251,DOCK11,Bcell
511,BcellM10,ENSG00000066739,ATG2B,Bcell
512,BcellM10,ENSG00000105887,MTPN,Bcell
513,BcellM10,ENSG00000121578,B4GALT4,Bcell
514,BcellM10,ENSG00000198346,ZNF813,Bcell
515,BcellM10,ENSG00000163702,IL17RC,Bcell
516,BcellM10,ENSG00000174886,NDUFA11,Bcell
517,BcellM10,ENSG00000104957,CCDC130,Bcell
518,BcellM10,ENSG00000078902,TOLLIP,Bcell
519,BcellM10,ENSG00000169738,DCXR,Bcell
520,BcellM10,ENSG00000135404,CD63,Bcell
521,BcellM10,ENSG00000152475,ZNF837,Bcell
522,BcellM10,ENSG00000127554,GFER,Bcell
523,BcellM10,ENSG00000130244,FAM98C,Bcell
524,BcellM10,ENSG00000136720,HS6ST1,Bcell
525,BcellM10,ENSG00000197863,ZNF790,Bcell
526,BcellM10,ENSG00000171310,CHST11,Bcell
527,BcellM10,ENSG00000149657,LSM14B,Bcell
528,BcellM10,ENSG00000108506,INTS2,Bcell
529,BcellM10,ENSG00000108479,GALK1,Bcell
530,BcellM10,ENSG00000164180,TMEM161B,Bcell
531,BcellM10,ENSG00000250318,CTA-963H5.5,Bcell
532,BcellM10,ENSG00000171365,CLCN5,Bcell
533,BcellM10,ENSG00000179397,C1orf101,Bcell
534,BcellM10,ENSG00000033800,PIAS1,Bcell
535,BcellM10,ENSG00000168002,POLR2G,Bcell
536,BcellM10,ENSG00000070423,RNF126,Bcell
537,BcellM10,ENSG00000185009,AP3M1,Bcell
538,BcellM10,ENSG00000236943,RP11-640M9.1,Bcell
539,BcellM10,ENSG00000092140,G2E3,Bcell
540,BcellM10,ENSG00000166012,TAF1D,Bcell
541,BcellM10,ENSG00000109920,FNBP4,Bcell
542,BcellM10,ENSG00000130311,DDA1,Bcell
543,BcellM10,ENSG00000204371,EHMT2,Bcell
544,BcellM10,ENSG00000104518,GSDMD,Bcell
545,BcellM10,ENSG00000099992,TBC1D10A,Bcell
546,BcellM10,ENSG00000225663,FAM195B,Bcell
547,BcellM10,ENSG00000100280,AP1B1,Bcell
548,BcellM10,ENSG00000127870,RNF6,Bcell
549,BcellM10,ENSG00000079435,LIPE,Bcell
550,BcellM10,ENSG00000106608,URGCP,Bcell
551,BcellM10,ENSG00000100284,TOM1,Bcell
552,BcellM10,ENSG00000198919,DZIP3,Bcell
553,BcellM10,ENSG00000176148,TCP11L1,Bcell
554,BcellM10,ENSG00000129932,DOHH,Bcell
555,BcellM10,ENSG00000162769,FLVCR1,Bcell
556,BcellM10,ENSG00000164941,INTS8,Bcell
557,BcellM10,ENSG00000008277,ADAM22,Bcell
558,BcellM10,ENSG00000188848,BEND4,Bcell
559,BcellM10,ENSG00000198887,SMC5,Bcell
560,BcellM10,ENSG00000168060,NAALADL1,Bcell
561,BcellM10,ENSG00000090661,CERS4,Bcell
562,BcellM10,ENSG00000188283,ZNF383,Bcell
563,BcellM10,ENSG00000011114,BTBD7,Bcell
564,BcellM10,ENSG00000119333,WDR34,Bcell
565,BcellM10,ENSG00000164329,PAPD4,Bcell
566,BcellM10,ENSG00000100058,CRYBB2P1,Bcell
567,BcellM10,ENSG00000114270,COL7A1,Bcell
568,BcellM10,ENSG00000166135,HIF1AN,Bcell
569,BcellM10,ENSG00000169964,TMEM42,Bcell
570,BcellM10,ENSG00000139746,RBM26,Bcell
571,BcellM10,ENSG00000115159,GPD2,Bcell
572,BcellM10,ENSG00000138111,TMEM180,Bcell
573,BcellM10,ENSG00000173145,NOC3L,Bcell
574,BcellM10,ENSG00000218891,ZNF579,Bcell
575,BcellM10,ENSG00000165689,SDCCAG3,Bcell
576,BcellM10,ENSG00000224113,RP5-837J1.2,Bcell
577,BcellM10,ENSG00000143774,GUK1,Bcell
578,BcellM10,ENSG00000077463,SIRT6,Bcell
579,BcellM10,ENSG00000127995,CASD1,Bcell
580,BcellM10,ENSG00000117569,PTBP2,Bcell
581,BcellM10,ENSG00000135974,C2orf49,Bcell
582,BcellM10,ENSG00000153113,CAST,Bcell
583,BcellM10,ENSG00000138138,ATAD1,Bcell
584,BcellM10,ENSG00000213402,PTPRCAP,Bcell
585,BcellM10,ENSG00000048052,HDAC9,Bcell
586,BcellM10,ENSG00000160113,NR2F6,Bcell
587,BcellM10,ENSG00000145375,SPATA5,Bcell
588,BcellM10,ENSG00000153207,AHCTF1,Bcell
589,BcellM10,ENSG00000130517,PGPEP1,Bcell
590,BcellM10,ENSG00000227946,AC007383.3,Bcell
591,BcellM10,ENSG00000157625,TAB3,Bcell
592,BcellM10,ENSG00000152818,UTRN,Bcell
593,BcellM10,ENSG00000173273,TNKS,Bcell
594,BcellM10,ENSG00000168300,PCMTD1,Bcell
595,BcellM10,ENSG00000106397,PLOD3,Bcell
596,BcellM10,ENSG00000143324,XPR1,Bcell
597,BcellM10,ENSG00000104133,SPG11,Bcell
598,BcellM10,ENSG00000075568,TMEM131,Bcell
599,BcellM10,ENSG00000102901,CENPT,Bcell
600,BcellM10,ENSG00000196912,ANKRD36B,Bcell
601,BcellM10,ENSG00000126264,HCST,Bcell
602,BcellM10,ENSG00000142330,CAPN10,Bcell
603,BcellM10,ENSG00000156875,HIAT1,Bcell
604,BcellM10,ENSG00000198113,TOR4A,Bcell
605,BcellM10,ENSG00000251705,RNA5-8SP6,Bcell
606,BcellM10,ENSG00000140044,JDP2,Bcell
607,BcellM10,ENSG00000198793,MTOR,Bcell
608,BcellM10,ENSG00000186231,KLHL32,Bcell
609,BcellM10,ENSG00000180787,ZFP3,Bcell
610,BcellM10,ENSG00000160785,SLC25A44,Bcell
611,BcellM10,ENSG00000244462,RBM12,Bcell
612,BcellM10,ENSG00000169118,CSNK1G1,Bcell
613,BcellM10,ENSG00000131116,ZNF428,Bcell
614,BcellM10,ENSG00000186300,ZNF555,Bcell
615,BcellM10,ENSG00000106268,NUDT1,Bcell
616,BcellM10,ENSG00000147164,SNX12,Bcell
617,BcellM10,ENSG00000142409,ZNF787,Bcell
618,BcellM10,ENSG00000134759,ELP2,Bcell
619,BcellM10,ENSG00000100711,ZFYVE21,Bcell
620,BcellM10,ENSG00000060971,ACAA1,Bcell
621,BcellM10,ENSG00000107874,CUEDC2,Bcell
622,BcellM10,ENSG00000172809,RPL38,Bcell
623,BcellM10,ENSG00000198162,MAN1A2,Bcell
624,BcellM10,ENSG00000139546,TARBP2,Bcell
625,BcellM10,ENSG00000226396,RP5-1056L3.3,Bcell
626,BcellM10,ENSG00000095209,TMEM38B,Bcell
627,BcellM10,ENSG00000136937,NCBP1,Bcell
628,BcellM10,ENSG00000170242,USP47,Bcell
629,BcellM10,ENSG00000158711,ELK4,Bcell
630,BcellM10,ENSG00000107099,DOCK8,Bcell
631,BcellM10,ENSG00000101574,METTL4,Bcell
632,BcellM10,ENSG00000168172,HOOK3,Bcell
633,BcellM10,ENSG00000227195,RP3-410C9.1,Bcell
634,BcellM10,ENSG00000087053,MTMR2,Bcell
635,BcellM10,ENSG00000144214,LYG1,Bcell
636,BcellM10,ENSG00000149823,VPS51,Bcell
637,BcellM10,ENSG00000158769,F11R,Bcell
638,BcellM10,ENSG00000177410,ZNFX1-AS1,Bcell
639,BcellM10,ENSG00000105393,BABAM1,Bcell
640,BcellM10,ENSG00000171813,PWWP2B,Bcell
641,BcellM10,ENSG00000239246,RP11-464D20.2,Bcell
642,BcellM10,ENSG00000067533,RRP15,Bcell
643,BcellM10,ENSG00000160917,CPSF4,Bcell
644,BcellM10,ENSG00000145725,PPIP5K2,Bcell
645,BcellM10,ENSG00000033100,CHPF2,Bcell
646,BcellM10,ENSG00000074356,C17orf85,Bcell
647,BcellM10,ENSG00000141741,MIEN1,Bcell
648,BcellM10,ENSG00000156482,RPL30,Bcell
649,BcellM10,ENSG00000168807,SNTB2,Bcell
650,BcellM10,ENSG00000145734,BDP1,Bcell
651,BcellM10,ENSG00000125484,GTF3C4,Bcell
652,BcellM10,ENSG00000107290,SETX,Bcell
653,BcellM10,ENSG00000124172,ATP5E,Bcell
654,BcellM10,ENSG00000007541,PIGQ,Bcell
655,BcellM10,ENSG00000125503,PPP1R12C,Bcell
656,BcellM10,ENSG00000160325,CACFD1,Bcell
657,BcellM10,ENSG00000116704,SLC35D1,Bcell
658,BcellM10,ENSG00000103495,MAZ,Bcell
659,BcellM10,ENSG00000168826,ZBTB49,Bcell
660,BcellM10,ENSG00000141858,SAMD1,Bcell
661,BcellM10,ENSG00000096070,BRPF3,Bcell
662,BcellM10,ENSG00000155858,LSM11,Bcell
663,BcellM10,ENSG00000185453,C19orf68,Bcell
664,BcellM10,ENSG00000160404,TOR2A,Bcell
665,BcellM10,ENSG00000127838,PNKD,Bcell
666,BcellM10,ENSG00000257824,RP11-1049A21.2,Bcell
667,BcellM10,ENSG00000139687,RB1,Bcell
668,BcellM10,ENSG00000153944,MSI2,Bcell
669,BcellM10,ENSG00000138593,SECISBP2L,Bcell
670,BcellM10,ENSG00000173621,LRFN4,Bcell
671,BcellM10,ENSG00000109107,ALDOC,Bcell
672,BcellM10,ENSG00000183828,NUDT14,Bcell
673,BcellM10,ENSG00000122912,SLC25A16,Bcell
674,BcellM10,ENSG00000129925,TMEM8A,Bcell
675,BcellM10,ENSG00000103260,METRN,Bcell
676,BcellM10,ENSG00000065060,UHRF1BP1,Bcell
677,BcellM10,ENSG00000068305,MEF2A,Bcell
678,BcellM10,ENSG00000139163,ETNK1,Bcell
679,BcellM10,ENSG00000168906,MAT2A,Bcell
680,BcellM10,ENSG00000172530,BANP,Bcell
681,BcellM10,ENSG00000176171,BNIP3,Bcell
682,BcellM10,ENSG00000237440,ZNF737,Bcell
683,BcellM10,ENSG00000165671,NSD1,Bcell
684,BcellM10,ENSG00000047346,FAM214A,Bcell
685,BcellM10,ENSG00000134463,ECHDC3,Bcell
686,BcellM10,ENSG00000187607,ZNF286A,Bcell
687,BcellM10,ENSG00000170430,MGMT,Bcell
688,BcellM10,ENSG00000154124,FAM105B,Bcell
689,BcellM10,ENSG00000197162,ZNF785,Bcell
690,BcellM10,ENSG00000101935,AMMECR1,Bcell
691,BcellM10,ENSG00000134480,CCNH,Bcell
692,BcellM10,ENSG00000159140,SON,Bcell
693,BcellM10,ENSG00000262251,RP11-199F11.2,Bcell
694,BcellM10,ENSG00000111605,CPSF6,Bcell
695,BcellM10,ENSG00000163125,RPRD2,Bcell
696,BcellM10,ENSG00000186660,ZFP91,Bcell
697,BcellM10,ENSG00000169981,ZNF35,Bcell
698,BcellM10,ENSG00000173198,CYSLTR1,Bcell
699,BcellM10,ENSG00000188986,COBRA1,Bcell
700,BcellM10,ENSG00000245910,SNHG6,Bcell
701,BcellM10,ENSG00000152217,SETBP1,Bcell
702,BcellM10,ENSG00000130487,KLHDC7B,Bcell
703,BcellM10,ENSG00000124299,PEPD,Bcell
704,BcellM10,ENSG00000155158,TTC39B,Bcell
705,BcellM10,ENSG00000037749,MFAP3,Bcell
706,BcellM10,ENSG00000229320,KRT8P12,Bcell
707,BcellM10,ENSG00000182154,MRPL41,Bcell
708,BcellM10,ENSG00000173818,ENDOV,Bcell
709,BcellM10,ENSG00000136003,ISCU,Bcell
710,BcellM10,ENSG00000100580,TMED8,Bcell
711,BcellM10,ENSG00000111647,UHRF1BP1L,Bcell
712,BcellM10,ENSG00000196850,PPTC7,Bcell
713,BcellM10,ENSG00000197114,ZGPAT,Bcell
714,BcellM10,ENSG00000135926,TMBIM1,Bcell
715,BcellM10,ENSG00000125846,ZNF133,Bcell
716,BcellM10,ENSG00000253710,ALG11,Bcell
717,BcellM10,ENSG00000101407,TTI1,Bcell
718,BcellM10,ENSG00000138246,DNAJC13,Bcell
719,BcellM10,ENSG00000197756,RPL37A,Bcell
720,BcellM10,ENSG00000108798,ABI3,Bcell
721,BcellM10,ENSG00000154305,MIA3,Bcell
722,BcellM10,ENSG00000108819,PPP1R9B,Bcell
723,BcellM10,ENSG00000185238,PRMT3,Bcell
724,BcellM10,ENSG00000198931,APRT,Bcell
725,BcellM10,ENSG00000115827,DCAF17,Bcell
726,BcellM10,ENSG00000138750,NUP54,Bcell
727,BcellM10,ENSG00000177156,TALDO1,Bcell
728,BcellM10,ENSG00000152332,UHMK1,Bcell
729,BcellM10,ENSG00000160767,FAM189B,Bcell
730,BcellM10,ENSG00000130640,TUBGCP2,Bcell
731,BcellM10,ENSG00000263072,RP11-473M20.14,Bcell
732,BcellM10,ENSG00000169100,SLC25A6,Bcell
733,BcellM10,ENSG00000136122,BORA,Bcell
734,BcellM10,ENSG00000065413,ANKRD44,Bcell
735,BcellM10,ENSG00000088179,PTPN4,Bcell
736,BcellM10,ENSG00000125814,NAPB,Bcell
737,BcellM10,ENSG00000088356,PDRG1,Bcell
738,BcellM10,ENSG00000083845,RPS5,Bcell
739,BcellM10,ENSG00000162869,PPP1R21,Bcell
740,BcellM10,ENSG00000099810,MTAP,Bcell
741,BcellM10,ENSG00000119574,ZBTB45,Bcell
742,BcellM10,ENSG00000103005,USB1,Bcell
743,BcellM10,ENSG00000197363,ZNF517,Bcell
744,BcellM10,ENSG00000246705,H2AFJ,Bcell
745,BcellM10,ENSG00000081692,JMJD4,Bcell
746,BcellM10,ENSG00000117155,SSX2IP,Bcell
747,BcellM10,ENSG00000086102,NFX1,Bcell
748,BcellM10,ENSG00000167925,GHDC,Bcell
749,BcellM10,ENSG00000070061,IKBKAP,Bcell
750,BcellM10,ENSG00000099849,RASSF7,Bcell
751,BcellM10,ENSG00000170759,KIF5B,Bcell
752,BcellM10,ENSG00000122299,ZC3H7A,Bcell
753,BcellM10,ENSG00000177054,ZDHHC13,Bcell
754,BcellM10,ENSG00000138182,KIF20B,Bcell
755,BcellM10,ENSG00000128607,KLHDC10,Bcell
756,BcellM10,ENSG00000072778,ACADVL,Bcell
757,BcellM10,ENSG00000103043,VAC14,Bcell
758,BcellM10,ENSG00000164620,RELL2,Bcell
759,BcellM10,ENSG00000184307,ZDHHC23,Bcell
760,BcellM10,ENSG00000169228,RAB24,Bcell
761,BcellM10,ENSG00000247092,SNHG10,Bcell
762,BcellM10,ENSG00000105821,DNAJC2,Bcell
763,BcellM10,ENSG00000163320,CGGBP1,Bcell
764,BcellM10,ENSG00000136231,IGF2BP3,Bcell
765,BcellM10,ENSG00000255328,RP11-326C3.12,Bcell
766,BcellM10,ENSG00000062650,WAPAL,Bcell
767,BcellM10,ENSG00000151694,ADAM17,Bcell
768,BcellM10,ENSG00000180096,SEPTIN1,Bcell
769,BcellM10,ENSG00000062725,APPBP2,Bcell
770,BcellM10,ENSG00000235314,AC017116.8,Bcell
771,BcellM10,ENSG00000122490,PQLC1,Bcell
772,BcellM10,ENSG00000146540,C7orf50,Bcell
773,BcellM10,ENSG00000180104,EXOC3,Bcell
774,BcellM10,ENSG00000062822,POLD1,Bcell
775,BcellM10,ENSG00000095906,NUBP2,Bcell
776,BcellM10,ENSG00000103494,RPGRIP1L,Bcell
777,BcellM10,ENSG00000132485,ZRANB2,Bcell
778,BcellM10,ENSG00000125898,FAM110A,Bcell
779,BcellM10,ENSG00000255517,CTD-3074O7.5,Bcell
780,BcellM10,ENSG00000230513,THAP7-AS1,Bcell
781,BcellM10,ENSG00000005436,GCFC2,Bcell
782,BcellM10,ENSG00000146677,AC004453.8,Bcell
783,BcellM10,ENSG00000100815,TRIP11,Bcell
784,BcellM10,ENSG00000136270,TBRG4,Bcell
785,BcellM10,ENSG00000197536,C5orf56,Bcell
786,BcellM10,ENSG00000131375,CAPN7,Bcell
787,BcellM10,ENSG00000156521,TYSND1,Bcell
788,BcellM10,ENSG00000177548,RABEP2,Bcell
789,BcellM10,ENSG00000170889,RPS9,Bcell
790,BcellM10,ENSG00000063660,GPC1,Bcell
791,BcellM10,ENSG00000108039,XPNPEP1,Bcell
792,BcellM10,ENSG00000116127,ALMS1,Bcell
793,BcellM10,ENSG00000184470,TXNRD2,Bcell
794,BcellM10,ENSG00000168028,RPSA,Bcell
795,BcellM10,ENSG00000172725,CORO1B,Bcell
796,BcellM10,ENSG00000211772,TRBC2,Bcell
797,BcellM10,ENSG00000114120,SLC25A36,Bcell
798,BcellM10,ENSG00000162076,FLYWCH2,Bcell
799,BcellM10,ENSG00000185049,WHSC2,Bcell
800,BcellM10,ENSG00000197586,ENTPD6,Bcell
801,BcellM10,ENSG00000105122,RASAL3,Bcell
802,BcellM10,ENSG00000112584,FAM120B,Bcell
803,BcellM10,ENSG00000159111,MRPL10,Bcell
804,BcellM10,ENSG00000053770,AP5M1,Bcell
805,BcellM10,ENSG00000141499,WRAP53,Bcell
806,BcellM10,ENSG00000214941,ZSWIM7,Bcell
807,BcellM10,ENSG00000118496,FBXO30,Bcell
808,BcellM10,ENSG00000136425,CIB2,Bcell
809,BcellM10,ENSG00000197620,CXorf40A,Bcell
810,BcellM10,ENSG00000047579,DTNBP1,Bcell
811,BcellM10,ENSG00000102763,VWA8,Bcell
812,BcellM10,ENSG00000133247,SUV420H2,Bcell
813,BcellM10,ENSG00000064601,CTSA,Bcell
814,BcellM10,ENSG00000168071,CCDC88B,Bcell
815,BcellM10,ENSG00000006015,C19orf60,Bcell
816,BcellM10,ENSG00000215030,RPL13P12,Bcell
817,BcellM10,ENSG00000155097,ATP6V1C1,Bcell
818,BcellM10,ENSG00000179743,RP11-169K16.9,Bcell
819,BcellM10,ENSG00000075292,ZNF638,Bcell
820,BcellM10,ENSG00000146063,TRIM41,Bcell
821,BcellM10,ENSG00000136451,VEZF1,Bcell
822,BcellM10,ENSG00000268220,AC008040.1,Bcell
823,BcellM10,ENSG00000164031,DNAJB14,Bcell
824,BcellM10,ENSG00000108262,GIT1,Bcell
825,BcellM10,ENSG00000198039,ZNF273,Bcell
826,BcellM10,ENSG00000163472,TMEM79,Bcell
827,BcellM10,ENSG00000104774,MAN2B1,Bcell
828,BcellM10,ENSG00000102886,GDPD3,Bcell
829,BcellM10,ENSG00000120519,SLC10A7,Bcell
830,BcellM10,ENSG00000071189,SNX13,Bcell
831,BcellM10,ENSG00000241990,RP6-109B7.3,Bcell
832,BcellM10,ENSG00000125122,LRRC29,Bcell
833,BcellM10,ENSG00000090971,NAT14,Bcell
834,BcellM10,ENSG00000109475,RPL34,Bcell
835,BcellM10,ENSG00000165650,PDZD8,Bcell
836,BcellM10,ENSG00000084112,SSH1,Bcell
837,BcellM10,ENSG00000103264,FBXO31,Bcell
838,BcellM10,ENSG00000129911,KLF16,Bcell
839,BcellM10,ENSG00000110200,ANAPC15,Bcell
840,BcellM10,ENSG00000080839,RBL1,Bcell
841,BcellM10,ENSG00000069248,NUP133,Bcell
842,BcellM10,ENSG00000152268,SPON1,Bcell
843,BcellM10,ENSG00000197312,DDI2,Bcell
844,BcellM10,ENSG00000109586,GALNT7,Bcell
845,BcellM10,ENSG00000099364,FBXL19,Bcell
846,BcellM10,ENSG00000164944,KIAA1429,Bcell
847,BcellM10,ENSG00000205078,SYCE1L,Bcell
848,BcellM10,ENSG00000039319,ZFYVE16,Bcell
849,BcellM10,ENSG00000055208,TAB2,Bcell
850,BcellM10,ENSG00000124459,ZNF45,Bcell
851,BcellM10,ENSG00000104856,RELB,Bcell
852,BcellM10,ENSG00000171163,ZNF692,Bcell
853,BcellM10,ENSG00000180776,ZDHHC20,Bcell
854,BcellM10,ENSG00000143198,MGST3,Bcell
855,BcellM10,ENSG00000177888,ZBTB41,Bcell
856,BcellM10,ENSG00000107829,FBXW4,Bcell
857,BcellM10,ENSG00000204227,RING1,Bcell
858,BcellM10,ENSG00000131143,COX4I1,Bcell
859,BcellM10,ENSG00000169660,HEXDC,Bcell
860,BcellM10,ENSG00000126456,IRF3,Bcell
861,BcellM10,ENSG00000136152,COG3,Bcell
862,BcellM10,ENSG00000060749,QSER1,Bcell
863,BcellM10,ENSG00000198546,ZNF511,Bcell
864,BcellM10,ENSG00000169131,ZNF354A,Bcell
865,BcellM10,ENSG00000123144,C19orf43,Bcell
866,BcellM10,ENSG00000142453,CARM1,Bcell
867,BcellM10,ENSG00000177951,BET1L,Bcell
868,BcellM10,ENSG00000162885,B3GALNT2,Bcell
869,BcellM10,ENSG00000007129,CEACAM21,Bcell
870,BcellM10,ENSG00000183020,AP2A2,Bcell
871,BcellM10,ENSG00000184897,H1FX,Bcell
872,BcellM10,ENSG00000143303,RRNAD1,Bcell
873,BcellM10,ENSG00000049883,PTCD2,Bcell
874,BcellM10,ENSG00000108406,DHX40,Bcell
875,BcellM10,ENSG00000174326,SLC16A11,Bcell
876,BcellM10,ENSG00000169379,ARL13B,Bcell
877,BcellM10,ENSG00000140262,TCF12,Bcell
878,BcellM10,ENSG00000158792,SPATA2L,Bcell
879,BcellM10,ENSG00000187147,RNF220,Bcell
880,BcellM10,ENSG00000141295,SCRN2,Bcell
881,BcellM10,ENSG00000242539,AC007620.3,Bcell
882,BcellM10,ENSG00000118922,KLF12,Bcell
883,BcellM10,ENSG00000164654,MIOS,Bcell
884,BcellM10,ENSG00000116670,MAD2L2,Bcell
885,BcellM10,ENSG00000213015,ZNF580,Bcell
886,BcellM10,ENSG00000104964,AES,Bcell
887,BcellM10,ENSG00000135407,AVIL,Bcell
888,BcellM10,ENSG00000172922,RNASEH2C,Bcell
889,BcellM10,ENSG00000172932,ANKRD13D,Bcell
890,BcellM10,ENSG00000186432,KPNA4,Bcell
891,BcellM10,ENSG00000174695,TMEM167A,Bcell
892,BcellM10,ENSG00000110651,CD81,Bcell
893,BcellM10,ENSG00000127585,FBXL16,Bcell
894,BcellM10,ENSG00000130299,GTPBP3,Bcell
895,BcellM10,ENSG00000116690,PRG4,Bcell
896,BcellM10,ENSG00000141384,TAF4B,Bcell
897,BcellM10,ENSG00000007520,TSR3,Bcell
898,BcellM10,ENSG00000241258,CRCP,Bcell
899,BcellM10,ENSG00000178188,SH2B1,Bcell
900,BcellM10,ENSG00000236935,AP003774.1,Bcell
901,BcellM10,ENSG00000166004,KIAA1731,Bcell
902,BcellM10,ENSG00000164713,BRI3,Bcell
903,BcellM10,ENSG00000186501,TMEM222,Bcell
904,BcellM10,ENSG00000198858,R3HDM4,Bcell
905,BcellM10,ENSG00000198862,LTN1,Bcell
906,BcellM10,ENSG00000213096,ZNF254,Bcell
907,BcellM10,ENSG00000125534,PPDPF,Bcell
908,BcellM10,ENSG00000214783,POLR2J4,Bcell
909,BcellM10,ENSG00000105865,DUS4L,Bcell
910,BcellM10,ENSG00000174796,THAP6,Bcell
911,BcellM10,ENSG00000261094,RP11-355O1.11,Bcell
912,BcellM10,ENSG00000160410,SHKBP1,Bcell
913,BcellM10,ENSG00000149806,FAU,Bcell
914,BcellM10,ENSG00000185043,CIB1,Bcell
915,BcellM10,ENSG00000141446,ESCO1,Bcell
916,BcellM10,ENSG00000066777,ARFGEF1,Bcell
917,BcellM10,ENSG00000237181,AC147651.4,Bcell
918,BcellM10,ENSG00000127914,AKAP9,Bcell
919,BcellM10,ENSG00000115084,SLC35F5,Bcell
920,BcellM10,ENSG00000128604,IRF5,Bcell
921,BcellM10,ENSG00000149925,ALDOA,Bcell
922,BcellM10,ENSG00000053254,FOXN3,Bcell
923,BcellM10,ENSG00000085117,CD82,Bcell
924,BcellM10,ENSG00000196453,ZNF777,Bcell
925,BcellM10,ENSG00000203965,EFCAB7,Bcell
926,BcellM10,ENSG00000239911,PRKAG2-AS1,Bcell
927,BcellM10,ENSG00000105135,ILVBL,Bcell
928,BcellM10,ENSG00000087087,SRRT,Bcell
929,BcellM10,ENSG00000092758,COL9A3,Bcell
930,BcellM10,ENSG00000115137,DNAJC27,Bcell
931,BcellM10,ENSG00000169967,MAP3K2,Bcell
932,BcellM10,ENSG00000125686,MED1,Bcell
933,BcellM10,ENSG00000179010,MRFAP1,Bcell
934,BcellM10,ENSG00000103199,ZNF500,Bcell
935,BcellM10,ENSG00000173137,ADCK5,Bcell
936,BcellM10,ENSG00000145241,CENPC1,Bcell
937,BcellM10,ENSG00000066322,ELOVL1,Bcell
938,BcellM10,ENSG00000165219,GAPVD1,Bcell
939,BcellM10,ENSG00000085274,MYNN,Bcell
940,BcellM10,ENSG00000213380,COG8,Bcell
941,BcellM10,ENSG00000176978,DPP7,Bcell
942,BcellM10,ENSG00000153064,BANK1,Bcell
943,BcellM10,ENSG00000153094,BCL2L11,Bcell
944,BcellM10,ENSG00000018189,RUFY3,Bcell
945,BcellM10,ENSG00000175040,CHST2,Bcell
946,BcellM10,ENSG00000101997,CCDC22,Bcell
947,BcellM10,ENSG00000105204,DYRK1B,Bcell
948,BcellM10,ENSG00000166166,TRMT61A,Bcell
949,BcellM10,ENSG00000160685,ZBTB7B,Bcell
950,BcellM10,ENSG00000101365,IDH3B,Bcell
951,BcellM10,ENSG00000087301,TXNDC16,Bcell
952,BcellM10,ENSG00000106723,SPIN1,Bcell
953,BcellM10,ENSG00000103254,FAM173A,Bcell
954,BcellM10,ENSG00000232888,RPS11P5,Bcell
955,BcellM10,ENSG00000139324,TMTC3,Bcell
956,BcellM10,ENSG00000171475,WIPF2,Bcell
957,BcellM10,ENSG00000106086,PLEKHA8,Bcell
958,BcellM10,ENSG00000180667,YOD1,Bcell
959,BcellM10,ENSG00000105254,TBCB,Bcell
960,BcellM10,ENSG00000173272,MZT2A,Bcell
961,BcellM10,ENSG00000122068,FYTTD1,Bcell
962,BcellM10,ENSG00000100106,TRIOBP,Bcell
963,BcellM10,ENSG00000158517,NCF1,Bcell
964,BcellM10,ENSG00000066923,STAG3,Bcell
965,BcellM10,ENSG00000130522,JUND,Bcell
966,BcellM10,ENSG00000134152,KATNBL1,Bcell
967,BcellM10,ENSG00000164081,TEX264,Bcell
968,BcellM10,ENSG00000060237,WNK1,Bcell
969,BcellM10,ENSG00000130590,SAMD10,Bcell
970,BcellM10,ENSG00000187801,ZNF643,Bcell
971,BcellM10,ENSG00000104866,PPP1R37,Bcell
972,BcellM10,ENSG00000196923,PDLIM7,Bcell
973,BcellM10,ENSG00000160783,PMF1,Bcell
974,BcellM10,ENSG00000205138,SDHAF1,Bcell
975,BcellM10,ENSG00000123870,ZNF137P,Bcell
976,BcellM10,ENSG00000100151,PICK1,Bcell
977,BcellM10,ENSG00000101109,STK4,Bcell
978,BcellM10,ENSG00000160211,G6PD,Bcell
979,BcellM10,ENSG00000211900,IGHJ6,Bcell
980,BcellM10,ENSG00000189164,ZNF527,Bcell
981,BcellM10,ENSG00000101126,ADNP,Bcell
982,BcellM10,ENSG00000166263,STXBP4,Bcell
983,BcellM10,ENSG00000148154,UGCG,Bcell
984,BcellM10,ENSG00000101473,ACOT8,Bcell
985,BcellM10,ENSG00000176533,GNG7,Bcell
986,BcellM10,ENSG00000214253,FIS1,Bcell
987,BcellM10,ENSG00000204564,C6orf136,Bcell
988,BcellM10,ENSG00000249592,RP11-440L14.1,Bcell
989,BcellM10,ENSG00000021776,AQR,Bcell
990,BcellM10,ENSG00000198160,MIER1,Bcell
991,BcellM10,ENSG00000177352,CCDC71,Bcell
992,BcellM10,ENSG00000205250,E2F4,Bcell
993,BcellM10,ENSG00000140199,SLC12A6,Bcell
994,BcellM10,ENSG00000199916,RMRP,Bcell
